customer_id,surname,location_id,source_row_number
15685226,Morrison,2,391
15685243,Jamieson,1,7777
15685245,Jowett,3,3822
15685279,Somadina,3,4744
15685290,Wall,2,3781
15685300,Meng,1,2621
15685309,Souter,1,1130
15685314,Noble,1,3801
15685320,Johnstone,1,774
15685329,McKenzie,1,770
15685346,Chu,3,3126
15685357,Wright,3,976
15685372,Azubuike,3,1632
15685476,Tseng,1,9106
15685500,Glazkov,2,247
15685536,Chu,1,3180
15685564,Nnamutaezinwa,3,6542
15685576,Degtyaryov,3,3079
15685628,Calabresi,3,3351
15685640,Dancy,1,7737
15685653,Benson,2,4711
15685654,Allan,3,4011
15685706,Bird,1,2159
15685805,Ginikanwa,3,8982
15685826,Hsiung,1,6841
15685829,McKay,1,2883
15685844,White,2,1849
15685872,Godfrey,1,6043
15685920,Lombardo,3,3769
15685947,Henderson,2,8478
15685997,Azubuike,3,755
15686060,Chou,2,9394
15686099,Ruse,3,9322
15686137,Barry,3,859
15686164,Maclean,2,961
15686219,Wan,1,9929
15686236,Trevisani,2,8055
15686242,Otutodilichukwu,1,9385
15686255,Mouzon,2,2114
15686302,Fisk,3,413
15686345,McCaffrey,3,1029
15686436,Newbery,3,856
15686461,Sarratt,1,7036
15686463,Fu,1,4430
15686538,Nixon,1,8490
15686588,Manfrin,1,7822
15686611,Moss,1,611
15686670,Duke,1,7315
15686696,Brown,1,5523
15686718,Hung,2,9028
15686743,Moody,3,9503
15686776,Rossi,1,263
15686780,Rogova,3,4863
15686812,Jones,3,4704
15686835,Crawford,2,6319
15686870,Ball,2,796
15686885,Nekrasov,2,7186
15686909,Lung,2,1192
15686913,Kung,1,7512
15686917,Tu,3,9827
15686936,McGregor,1,1016
15686941,Hutchinson,3,4812
15686957,Piccio,2,8547
15686963,Hardiman,3,1494
15686964,Spence,1,6834
15686974,Sergeyeva,1,9885
15686983,Rohu,2,866
15686999,Nicholas,1,7960
15687001,Chiemenam,2,9444
15687079,King,3,4314
15687094,Calabresi,2,5539
15687130,Nkemjika,1,2546
15687153,Graham,2,4630
15687162,Clayton,1,2648
15687171,Birch,3,8329
15687218,West,1,6037
15687270,Iroawuchi,3,3564
15687310,Humphries,3,1945
15687329,Hope,2,9857
15687363,McMillan,1,9605
15687372,Padovesi,2,5086
15687385,McDowell,1,9840
15687413,Sunderland,3,6970
15687421,Highland,3,6316
15687431,Faria,1,9708
15687477,Thompson,2,2086
15687491,Nkemdilim,2,3036
15687492,Anderson,2,6253
15687527,Yobachukwu,3,7435
15687540,Obiuto,1,7717
15687558,Mault,2,8990
15687607,Chiemenam,1,6390
15687626,Zhirov,1,9785
15687634,Glover,2,7576
15687648,Nicholson,1,5269
15687658,Burgin,1,2088
15687688,Hou,2,7003
15687719,She,3,8669
15687738,Nwagugheuzo,1,2742
15687752,Griffin,1,1294
15687765,Chukwujamuike,2,7489
15687828,Gorshkov,3,9703
15687852,Vinogradoff,1,7812
15687884,Alekseyeva,1,3591
15687903,Okonkwo,1,5017
15687913,Mai,2,6126
15687946,Osborne,1,43
15687959,Landman,3,1433
15688007,Liu,3,1328
15688059,Chin,2,7410
15688071,Collins,3,1030
15688074,Gregory,2,374
15688085,Warner,3,6755
15688128,Loggia,3,5748
15688157,Padovano,2,7908
15688172,Tai,3,3170
15688193,Graham,1,3432
15688210,Sims,1,7110
15688251,Mamelu,1,692
15688264,Nkemdilim,1,7313
15688337,Dixon,1,3760
15688395,Lane,1,6461
15688409,Donaldson,1,2662
15688498,Chu,2,6833
15688563,Marchesi,2,9552
15688612,Campos,1,5166
15688619,Scott,3,2139
15688637,Witt,1,2636
15688644,Holloway,1,5347
15688689,Esposito,2,9258
15688691,Lei,2,2575
15688713,McCall,3,1442
15688760,Obialo,2,4867
15688849,Martin,1,8072
15688865,Wade,1,8251
15688868,Birdsall,1,6810
15688876,Wan,3,4768
15688880,Amechi,2,1290
15688951,Stoneman,2,9495
15688963,Ingram,1,1067
15688973,Vinogradova,3,5373
15688984,Belonwu,1,9137
15689031,Murphy,3,3465
15689044,Humphries,1,154
15689061,Davey,1,6998
15689081,Wu,1,1096
15689096,Beneventi,1,6322
15689147,Ogochukwu,1,2185
15689152,Loggia,3,3731
15689168,Munro,3,2098
15689176,Fabro,1,1035
15689201,Dobie,1,5150
15689237,Shaw,1,3014
15689268,Fitzpatrick,1,7322
15689288,Folliero,1,8418
15689294,Onyemaechi,2,385
15689322,Bevan,3,9628
15689328,Harrison,2,6268
15689341,Gibbs,1,2510
15689344,Montgomery,3,9351
15689351,Johnson,2,2431
15689412,Christie,1,5614
15689425,Olejuru,3,2936
15689492,Benjamin,2,4675
15689514,Kang,1,1366
15689517,Hales,1,8170
15689526,Shih,2,8672
15689594,Su,1,9043
15689598,Dean,1,3733
15689602,Findlay,1,5528
15689612,Pirozzi,3,1694
15689614,Teng,3,568
15689616,Ward,3,2891
15689633,Toomey,3,4402
15689661,Gorbunov,1,6967
15689671,Packham,3,8722
15689692,Walker,2,7626
15689751,Jones,1,3093
15689781,Ts'ai,1,7137
15689786,Massie,2,7329
15689886,Holden,2,4065
15689952,Zuyeva,3,7740
15689953,Toscani,3,8856
15689955,Arcuri,1,6766
15689980,Willis,3,1771
15690007,Ts'ui,2,1159
15690021,Martin,2,4275
15690079,Boniwell,3,1310
15690130,Wyatt,1,3546
15690134,Hughes,2,440
15690153,Sun,1,7212
15690164,Shao,2,9966
15690169,Meng,1,7679
15690175,Ball,3,8576
15690182,Kapustin,2,1277
15690188,Maclean,1,2935
15690209,Hsiao,2,4019
15690231,K'ung,3,2520
15690330,Efimov,2,9018
15690332,Wang,2,6574
15690337,Chinwenma,1,9155
15690372,Henry,3,7129
15690440,Stiles,3,4079
15690452,Tung,1,401
15690456,Yudina,2,9600
15690492,Palermo,1,7222
15690526,Tuan,2,6148
15690540,Gearheart,3,5287
15690546,Riley,1,6751
15690589,Udinesi,1,8703
15690620,Olisaemeka,1,3998
15690647,Rogers,3,1385
15690664,Liang,3,1160
15690670,Cox,1,8797
15690673,Cameron,1,123
15690678,Brooks,1,1543
15690695,Flynn,1,6410
15690731,Wolfe,1,5752
15690733,Angelo,3,9474
15690743,Shao,1,5034
15690744,Custance,1,8330
15690772,Hughes,3,7090
15690796,Chambers,1,4169
15690829,Sandefur,2,8066
15690898,Bogolyubova,1,7388
15690925,McIntosh,3,1857
15690939,Howe,3,5410
15690958,Cantrell,2,5057
15691004,Yu,3,4912
15691011,Shoebridge,1,5397
15691061,Rapuokwu,1,4229
15691104,Kennedy,2,1345
15691111,Pai,2,1001
15691119,Martin,2,4397
15691150,Ku,1,7151
15691170,Vasilyeva,3,9814
15691287,Ford,2,5888
15691323,Bianchi,2,9147
15691387,Agafonova,1,4796
15691396,Ko,2,5358
15691446,Tokaryev,3,2442
15691457,Boyle,3,6236
15691483,Chin,1,14
15691504,Yusupova,2,7804
15691513,Dawkins,1,7699
15691543,Lennox,2,9339
15691624,Chidiebere,1,3398
15691625,Ko,2,410
15691627,Tai,1,6648
15691647,McGregor,1,4841
15691703,Shih,1,3649
15691723,Chukwudi,3,2225
15691785,Findlay,1,3775
15691792,Young,3,8791
15691808,King,1,3127
15691817,Iloerika,3,5265
15691823,Obidimkpa,1,5974
15691840,Fraser,2,5688
15691863,Cody,1,3294
15691871,Millar,2,4411
15691874,Kazakova,1,6133
15691875,Tsou,2,4667
15691906,Esposito,2,8745
15691910,Lu,3,5189
15691950,Parry,1,9866
15691952,Fanucci,1,4060
15692002,Skelton,1,1586
15692106,Rose,3,8154
15692110,Ch'eng,1,6592
15692132,Wilkinson,3,161
15692137,Jen,1,7070
15692142,Rogova,2,8439
15692207,Ingle,1,8456
15692226,Onwumelu,1,9440
15692235,Bellucci,1,9069
15692258,Thompson,3,7691
15692259,Baresi,1,5154
15692291,Hs?eh,3,7755
15692317,Craig,1,1042
15692406,Gow,1,5080
15692408,Brown,3,7015
15692416,Aikenhead,3,1963
15692430,Milano,2,7424
15692443,Piccio,3,4470
15692463,Rahman,3,630
15692575,Kerr,1,6800
15692577,Tomlinson,2,8999
15692583,Udobata,1,1084
15692599,Chiemela,1,4830
15692631,Bogdanova,3,4341
15692664,Diribe,1,9980
15692671,Dobson,3,581
15692718,Jackson,1,7266
15692744,Davison,1,1066
15692750,McGregor,2,872
15692761,Pratt,1,406
15692819,Toscani,2,3173
15692918,Hsing,2,5879
15692926,Toscani,2,656
15692929,Ikechukwu,2,4544
15692931,Hsing,1,8440
15692977,Ikenna,2,9116
15692991,Wood,3,1062
15693018,Ermakova,2,1575
15693088,Oliver,1,6874
15693131,Watts,1,9619
15693162,Higgins,1,5463
15693199,Shao,1,2475
15693200,King,1,4847
15693203,Powell,3,2856
15693205,Peng,2,4890
15693233,De Neeve,2,2844
15693259,Wallace,1,2383
15693264,Onyinyechukwuka,1,3229
15693267,Dickson,2,2512
15693322,Shaver,2,4101
15693326,Whitehouse,1,4357
15693337,Perry,3,4104
15693347,Gardener,1,2771
15693376,Baryshnikov,3,4176
15693381,Tipton,3,1784
15693382,Muir,1,7602
15693468,Simmons,3,1969
15693526,Ku,1,9122
15693543,McDonald,1,5514
15693637,Ochoa,1,9066
15693683,Yuille,2,98
15693690,Iweobiegbunam,3,9693
15693704,Tsou,1,6481
15693732,Kilgour,1,3385
15693737,Carr,2,437
15693752,Reed,1,6781
15693764,Mai,3,6369
15693771,Y?an,3,7870
15693814,Niu,3,910
15693817,Ferrari,3,6589
15693864,Iheanacho,2,857
15693877,Stewart,1,8047
15693893,Davis,2,7805
15693902,Hunt,1,5875
15693904,Chiang,2,1412
15693906,Abbott,1,4574
15693926,Pan,3,9354
15693947,Tokareva,1,2670
15693996,Hawks,1,5726
15694039,Jen,2,8587
15694098,Jackson,1,6795
15694125,McElhone,1,5795
15694129,Summers,2,5281
15694143,Conti,1,6521
15694160,Sagese,1,3780
15694188,Obidimkpa,3,1835
15694192,Nwankwo,3,1977
15694200,Gardner,1,2154
15694209,Fanucci,1,4821
15694237,McEwan,3,7223
15694253,Palerma,1,3499
15694272,Nkemakolam,1,530
15694288,Cawthorne,3,3081
15694296,Chineze,1,1498
15694300,Fiorentino,1,6156
15694321,Su,1,9343
15694349,Ngozichukwuka,3,5105
15694366,Hou,2,788
15694376,Sullivan,2,4564
15694381,Lloyd,1,5771
15694395,Ts'ui,1,2949
15694404,Eberegbulam,1,4287
15694408,Lung,1,323
15694409,Tsao,2,1361
15694444,Buttenshaw,2,5536
15694450,Bianchi,1,3860
15694453,Walker,2,3130
15694456,Toscani,1,277
15694506,Briggs,2,373
15694510,Ifeanyichukwu,1,3348
15694518,Kodilinyechukwu,3,4561
15694530,Porter,1,7022
15694556,Nkemakolam,1,5809
15694566,Roberts,1,5789
15694581,Rawlings,3,8607
15694601,Ankudinov,1,4080
15694628,Walker,2,9683
15694641,Wright,3,8184
15694644,Wood,3,5167
15694666,Thornton,3,7133
15694677,Bennetts,1,7405
15694717,Ku,2,254
15694765,Sabbatini,2,6896
15694805,McIntyre,3,3810
15694821,Hardy,2,1145
15694829,Chibueze,2,2906
15694852,Arcuri,1,5277
15694859,McLean,2,9471
15694860,Uspensky,1,449
15694879,Reeves,3,3121
15694890,Lai,1,4684
15694946,Hanson,1,2985
15694995,O'Sullivan,1,9023
15695034,Christie,1,4722
15695078,Kemp,1,5930
15695097,Chiedozie,2,7965
15695103,Carr,3,6418
15695129,Milanesi,1,1605
15695148,Ibeabuchi,3,6878
15695168,Bruce,1,3956
15695174,Chang,1,5628
15695197,Tochukwu,2,8341
15695225,Sun,3,3985
15695280,Hung,2,7813
15695299,Mordvinova,1,9029
15695301,Matthews,3,8356
15695339,Lucchesi,2,5943
15695356,Chinwemma,1,3832
15695383,Griffin,3,8777
15695465,Gibson,1,9404
15695474,Barker,1,9975
15695475,Maclean,1,1034
15695492,P'eng,1,2333
15695499,Chinwemma,1,4626
15695585,Atkins,3,481
15695632,Dellucci,1,418
15695679,Yao,3,3224
15695699,Calabrese,1,303
15695792,Ch'ien,1,3981
15695819,Bidwill,2,8067
15695846,Hawkins,1,831
15695872,Fiorentini,1,5740
15695932,Yelverton,3,8988
15696047,Chimezie,1,9758
15696054,Tychonoff,1,9668
15696061,Brownless,2,67
15696098,Palermo,1,1088
15696120,Wallace,3,7560
15696141,Kruglov,3,5954
15696175,Echezonachukwu,2,9985
15696231,Chiwetelu,1,743
15696277,Hs?,1,5475
15696287,Converse,2,7375
15696301,Snider,1,4378
15696355,Cleveland,2,9953
15696361,Chung,2,7296
15696371,Thomas,3,8878
15696373,Gill,1,4641
15696388,Artamonova,2,9930
15696506,MacDonald,3,6529
15696514,Calabrese,2,3434
15696539,Wade,1,4440
15696552,Newman,1,8283
15696564,Nweke,1,4764
15696588,Lung,1,9723
15696605,Angelo,1,6957
15696637,Sung,1,1384
15696674,Robinson,2,362
15696703,Dean,2,2019
15696733,McKenzie,1,9568
15696744,Miller,1,5532
15696812,Lazareva,3,5624
15696826,James,1,6996
15696834,Cone,1,8068
15696852,Hsu,1,4900
15696859,Oldham,1,719
15696900,Burns,2,1218
15696989,Chukwueloka,2,6832
15697000,Mello,2,896
15697020,Hs?eh,1,3024
15697028,McClinton,3,5507
15697034,Norris,3,7779
15697035,Garrett,3,5938
15697042,Genovesi,3,6956
15697045,Pisani,3,6020
15697095,Zetticci,3,1396
15697100,Wright,2,4022
15697127,Monaldo,1,3778
15697129,Ulyanova,3,8975
15697183,Uchenna,3,597
15697201,Yocum,3,7868
15697214,Korovin,3,2072
15697249,Lettiere,2,9245
15697270,Gannon,3,4418
15697283,Mackenzie,3,1530
15697307,Nnachetam,3,290
15697310,O'Callaghan,2,7178
15697311,Nebechukwu,3,1448
15697318,Ifeatu,2,4501
15697360,Yudina,1,6601
15697391,Argyle,3,6278
15697424,Ku,3,3108
15697441,Hsueh,1,336
15697460,Lai,2,7125
15697480,Menkens,1,6019
15697497,She,1,880
15697510,Tien,3,8756
15697546,McIntyre,1,8921
15697567,Bazarova,1,5912
15697574,Stewart,1,3063
15697597,Chiemenam,1,3852
15697606,Sturdee,1,9889
15697625,Bevan,1,1222
15697678,Maxwell,2,6214
15697686,Stewart,1,2914
15697691,Sinclair,1,8022
15697702,Lord,3,3730
15697789,Li Fonti,2,1173
15697801,Sokolova,2,8052
15697844,Whitehouse,3,7503
15697879,Webb,1,1938
15697948,Henderson,3,5753
15697997,Jamieson,1,3008
15698028,Duncan,1,118
15698031,Romano,2,3743
15698117,Jerger,2,3809
15698167,Kumm,1,5980
15698184,Marshall,1,8059
15698246,Gordon,1,4147
15698271,Graham,1,7127
15698285,Ting,1,6069
15698294,Royster,3,4044
15698321,Yobanna,2,1947
15698324,Azikiwe,1,6939
15698335,Bergamaschi,1,3703
15698349,Davy,3,2258
15698442,Eberechukwu,3,1012
15698462,Chiu,1,9774
15698474,Sagese,2,658
15698510,Onwudiwe,2,1139
15698522,Thomas,2,7646
15698528,Napolitani,3,4769
15698572,Schaffer,3,5427
15698619,Bowhay,1,2639
15698664,Liang,3,4622
15698703,Doherty,2,5706
15698716,Baker,1,3911
15698732,K'ung,2,4138
15698749,He,2,7412
15698758,Onwuamaegbu,3,4422
15698786,Marcelo,1,645
15698791,Udinesi,1,3644
15698792,Keldie,1,9504
15698816,Tuan,3,8475
15698839,Okwudilichukwu,2,750
15698872,Brown,3,5917
15698902,McIntyre,2,8992
15698927,Ritchie,1,9604
15698932,Groves,2,141
15698953,Hart,3,5825
15699005,Martin,1,492
15699029,Bagley,1,226
15699047,Chukwuemeka,1,8811
15699095,Chandler,1,8555
15699195,Shen,1,4624
15699225,Pirozzi,1,7780
15699238,Craig,3,7167
15699247,Chapman,1,3051
15699257,Kerr,3,8492
15699284,Johnson,1,2992
15699294,Pope,1,7673
15699309,Gerasimov,3,23
15699325,Fedorova,2,3594
15699335,Kuo,2,6433
15699340,Okorie,1,7150
15699389,Ch'ien,1,284
15699415,Lewis,1,9526
15699430,Davide,1,811
15699446,Hobbs,2,5587
15699450,Li,1,2698
15699461,Fiorentini,3,96
15699467,Connor,3,4697
15699486,Johnson,3,3773
15699492,Lorenzo,2,3717
15699507,Messersmith,1,6350
15699515,Manfrin,2,6587
15699523,Chu,2,1254
15699524,Howells,1,8872
15699532,Okagbue,1,7989
15699550,Babbage,3,2812
15699598,Smith,1,1065
15699619,Rivas,1,3253
15699634,Howard,1,1845
15699637,Anenechi,3,662
15699753,Zakharov,1,8259
15699772,Barclay,2,1918
15699797,Santana,1,9298
15699830,Doherty,1,5323
15699839,Hall,1,7020
15699911,Chapman,3,1082
15699963,Scott,1,7234
15700046,Yuan,1,7562
15700083,Lai,3,5565
15700174,McKay,3,1973
15700209,Walker,1,2616
15700212,Shih,1,1486
15700223,Steiner,1,1472
15700255,Robson,2,1697
15700263,Ifeatu,1,6900
15700300,Okoli,2,7507
15700325,Onyeoruru,1,6340
15700353,Evans,1,2316
15700366,Burton,1,5249
15700383,Uvarova,1,3525
15700394,Palermo,3,8933
15700424,Hsiao,1,8951
15700460,Allnutt,1,5337
15700476,Azubuike,2,932
15700487,Osonduagwuike,1,2788
15700511,Hanson,2,7582
15700540,Barrera,2,8659
15700549,Alvares,1,7442
15700601,Dynon,1,4930
15700627,Y?,2,5332
15700650,Cousens,1,5723
15700654,Liardet,2,8070
15700656,Balashova,1,6803
15700657,Thornton,2,2570
15700693,Tu,1,7721
15700696,Kang,3,265
15700710,Chiebuka,1,3505
15700714,Hollis,1,9777
15700749,Powell,1,5911
15700752,Pugliesi,1,8116
15700772,Nebechi,1,28
15700801,Eipper,2,6509
15700813,Igwebuike,2,9500
15700826,Ko,2,6618
15700854,Cunningham,3,1690
15700864,Fiorentini,1,3452
15700937,Romano,3,6009
15700946,Kolesnikova,1,6527
15700964,Pollard,2,6039
15700965,Toscano,1,5764
15701037,Barton,1,6711
15701042,Dalton,2,3782
15701074,Herz,2,6332
15701081,Jarvis,1,7255
15701096,De Garis,1,2590
15701109,Andreyev,1,1645
15701121,Holt,1,1761
15701160,Azubuike,2,9759
15701164,Onyeorulu,1,84
15701166,Chinedum,1,7746
15701175,Bruno,1,4992
15701176,Brown,1,5121
15701200,Lucciano,1,1509
15701206,Torreggiani,3,3926
15701238,Chia,1,8750
15701265,Tretiakov,2,1260
15701280,Romano,1,5216
15701281,Tan,1,4708
15701291,Chidubem,1,2893
15701301,Murphy,1,1004
15701318,Poole,3,2714
15701319,Baxter,2,8379
15701333,Blackburn,1,1517
15701352,Fanucci,3,6393
15701354,Boni,1,4
15701364,Doherty,1,9217
15701376,K'ung,2,409
15701392,Lucciano,3,4106
15701412,T'ien,1,6477
15701439,Fanucci,3,8042
15701522,Yermolayeva,1,6456
15701524,Ting,1,5570
15701537,Ignatiev,1,3139
15701555,Nicholls,3,2831
15701602,Ayers,2,1006
15701605,Forster,1,5522
15701687,Campbell,3,7243
15701738,Arcuri,2,7662
15701741,Williams,1,8285
15701765,Vincent,3,1512
15701768,Tung,1,9713
15701809,Cavill,3,4462
15701885,Tucker,1,7190
15701908,Nina,3,3478
15701932,Millar,1,9499
15701936,Bell,2,9826
15701946,Ndubueze,1,1778
15701962,Scott,3,3018
15701972,Parsons,1,9363
15702014,Jeffrey,3,63
15702030,Azarov,1,7636
15702061,Findlay,1,9342
15702095,Clarke,3,6507
15702138,Swift,1,4786
15702145,Edments,3,5986
15702149,Fomin,2,7302
15702175,Herrin,1,4187
15702190,Fan,3,5245
15702277,Smith,1,8580
15702293,Medvedeva,3,7922
15702298,Parkhill,2,54
15702300,Walker,1,3335
15702337,Sinclair,1,4874
15702377,Knorr,3,6987
15702380,De Luca,3,4748
15702416,Cecil,1,7843
15702430,Ignatyeva,1,1168
15702434,Hsieh,1,8228
15702442,Benson,2,9297
15702462,Fiorentini,3,5297
15702464,Ross,1,6478
15702499,Schnaars,3,4308
15702541,Fraser,1,8604
15702561,Dale,1,6500
15702566,Lombardo,3,5238
15702571,Wright,2,7454
15702601,Wyatt,2,8544
15702631,Tang,1,5067
15702656,Yobachi,1,9442
15702669,Faulkner,2,333
15702715,Kao,1,8013
15702741,Potts,1,194
15702788,Gadsdon,1,4297
15702789,Carter,2,1251
15702801,Ts'ao,1,7702
15702806,Martin,3,6271
15702912,Ch'en,3,4835
15702919,Collins,2,312
15702968,Artemieva,2,889
15703019,Okeke,1,1445
15703037,Edwards,1,6187
15703059,Scott,2,2838
15703068,Nixon,2,8007
15703106,K'ung,1,5013
15703117,Findlay,1,4616
15703119,Liang,1,650
15703143,Tuan,1,1431
15703167,Rouse,1,6435
15703177,Bell,1,7491
15703199,Golibe,3,8260
15703205,Uwaezuoke,1,2583
15703264,Chukwufumnanya,1,149
15703292,Chimezie,1,4249
15703354,Aksenov,1,8531
15703394,Hawes,3,8726
15703399,McNeil,1,1477
15703413,Montes,1,9176
15703437,Chinedum,1,4155
15703482,Walker,2,2128
15703541,Wang,2,3725
15703544,Hung,3,8271
15703563,P'eng,1,9979
15703588,Palerma,2,2272
15703614,Hutchinson,3,4623
15703682,Kalinina,3,9110
15703707,Atkins,1,9770
15703728,Chieloka,3,5140
15703763,Sanderson,1,6656
15703778,Hughes,1,5490
15703793,Konovalova,2,71
15703820,Endrizzi,1,1750
15703923,Cameron,2,9945
15703979,Evans,2,4578
15704014,K'ung,2,5896
15704053,T'ang,3,9719
15704081,Findlay,2,7080
15704144,Mazzanti,2,5365
15704160,Wan,3,6480
15704168,Ting,2,5728
15704209,Noble,1,6822
15704231,Barrett,1,5205
15704250,Akabueze,1,1696
15704284,Ekechukwu,2,2136
15704315,Teng,1,7406
15704340,Fu,1,6343
15704378,Calabrese,2,5983
15704442,Fleming,1,2463
15704466,Udokamma,1,8297
15704483,Lorenzo,1,1322
15704509,Tan,1,7132
15704581,Robertson,2,7044
15704583,Chikwado,1,2917
15704586,Osonduagwuike,1,1387
15704597,Trumbull,1,9806
15704629,Wright,1,2579
15704651,Bishop,1,8427
15704657,Denman,1,8377
15704681,Yeh,2,6950
15704746,Inman,3,2177
15704763,Kozlova,2,1758
15704769,Smith,1,235
15704770,Pan,1,985
15704771,Ugochukwu,1,5589
15704788,Krawczyk,3,4453
15704795,Vagin,1,9895
15704819,Ositadimma,3,3835
15704844,Hsiung,3,2600
15704910,Rios,3,4069
15704954,Suffolk,1,1360
15704987,Lu,1,2912
15705001,Napolitani,3,3489
15705009,Cartwright,1,6893
15705034,Peng,3,4112
15705050,Linger,1,8656
15705085,Quesada,3,8910
15705113,P'an,3,2923
15705174,Chiedozie,2,9754
15705281,Burt,3,5174
15705298,L?,2,3196
15705301,Parkes,1,5880
15705309,Yuriev,3,4523
15705313,Stange,1,6588
15705343,May,3,7200
15705352,Yang,3,5376
15705379,Upjohn,1,7432
15705383,Shen,1,9270
15705403,Seleznyova,3,6960
15705448,Gilbert,2,9079
15705458,Parkin,3,6935
15705506,Perry,3,7612
15705512,Welch,2,117
15705515,Lazarev,2,557
15705521,Pisani,2,433
15705544,Ma,1,9285
15705620,Lu,1,975
15705639,Onyemauchechukwu,1,740
15705657,Hewitt,1,1420
15705663,Milano,2,5558
15705676,Wardle,1,8362
15705707,Bennelong,3,147
15705735,Onyekachi,3,8497
15705739,Toscani,2,8273
15705765,Lane,3,3935
15705777,Real,2,3450
15705860,McKenzie,2,1050
15705885,Smeaton,3,1904
15705890,Nebechukwu,1,2861
15705899,Craig,3,6455
15705918,Howarth,1,7057
15705953,Kodilinyechukwu,3,544
15705991,Kenenna,2,2056
15705994,Udinese,3,9811
15706005,Roberts,1,3571
15706021,Buley,1,81
15706036,Lombardo,2,5885
15706071,Hunt,2,3295
15706116,McKay,2,4632
15706128,Zhdanov,1,6161
15706131,Logan,3,5631
15706163,Enyinnaya,2,2347
15706170,Onyemere,1,4165
15706185,Clements,2,3005
15706186,McKenzie,2,1059
15706199,White,2,5782
15706200,Graham,2,4671
15706217,Kao,2,5757
15706223,Barnes,3,6738
15706232,Niu,1,6973
15706268,Smith,2,7271
15706269,Willis,1,6534
15706365,Bianchi,1,363
15706394,Howell,1,7564
15706458,Pan,2,9717
15706463,Yang,1,4911
15706464,White,3,7285
15706534,Enyinnaya,1,1058
15706537,Pirogov,2,8196
15706552,Odinakachukwu,1,32
15706557,Ferguson,1,8098
15706587,Johnston,1,2444
15706593,Ellis,3,1873
15706602,Bates,3,7533
15706637,Chang,3,7221
15706647,Jordan,1,570
15706706,Chinwendu,2,5670
15706729,Hsiao,1,5053
15706762,Ignatyev,1,7063
15706764,Spencer,1,8267
15706799,Macknight,3,8424
15706810,Zuyeva,2,6386
15706815,Samoylova,2,1558
15706899,Ma,1,1134
15706904,Robertson,1,3673
15707007,Onio,1,4399
15707011,Morrison,1,8579
15707025,Fang,3,7893
15707042,Dellucci,1,7444
15707078,Kruglov,1,1804
15707110,Endrizzi,2,3789
15707114,Holder,1,1883
15707120,Cocci,1,2417
15707132,Yudin,1,4272
15707138,Nagy,3,9389
15707144,Onyeorulu,2,2628
15707189,Marshall,2,2874
15707199,Cooper,1,3597
15707219,Hopman,1,8404
15707242,Ibeamaka,3,6558
15707291,Percy,2,4634
15707322,Nnamdi,1,5413
15707362,Yin,2,459
15707441,White,3,6895
15707473,Summers,2,793
15707479,Fan,1,5132
15707488,Tan,1,5266
15707505,Taylor,3,6349
15707551,Hutcheon,1,3719
15707559,Clark,1,7715
15707567,Esposito,2,841
15707596,Chung,2,3111
15707602,Macleod,1,7229
15707634,Anenechukwu,1,3282
15707637,Zikoranachukwudimma,1,8674
15707674,Marino,1,4198
15707681,Pokrovsky,2,7635
15707696,Lu,3,8884
15707861,Nucci,1,9957
15707918,Bentley,2,6396
15707962,Gunson,1,5557
15707968,Akobundu,3,2869
15707974,Anayochukwu,3,8331
15708003,Aleksandrova,3,4156
15708046,Knowles,3,5319
15708048,Burn,1,1644
15708063,Walker,1,1087
15708139,Brown,1,8256
15708162,Thomson,2,4449
15708193,Liu,1,8051
15708196,Uchenna,3,3100
15708212,Lin,3,2370
15708228,Toscani,2,3098
15708236,Wright,1,7303
15708256,Chien,1,4838
15708265,Chibugo,3,6824
15708289,Graham,3,5047
15708357,Chapman,3,8869
15708362,Watson,1,9687
15708422,Hsiung,3,5122
15708504,Wong,2,8241
15708505,Palerma,2,2735
15708513,Bevan,1,4010
15708534,Afamefuna,3,6376
15708608,Wallwork,1,285
15708610,Costa,2,6265
15708650,Fullwood,1,5890
15708693,Sherman,1,6128
15708710,Ford,3,188
15708713,Hill,1,8600
15708714,Santiago,1,7196
15708791,Abazu,3,3272
15708867,Niu,3,5572
15708904,Yermakova,1,8146
15708916,Paterson,1,547
15708917,Martin,2,809
15709004,Mai,2,3776
15709016,North,2,8551
15709117,Fanucci,3,1307
15709135,Pirozzi,2,8699
15709136,Adams,1,8927
15709142,Sagese,2,7979
15709183,Davidson,1,3258
15709199,Burson,3,6911
15709222,Chukwueloka,3,4760
15709232,McKay,2,8405
15709252,Fuller,2,7166
15709256,Glover,1,9582
15709295,Wall,3,946
15709324,Bruce,1,554
15709338,T'ao,1,1858
15709354,Tudawali,1,9644
15709368,Milne,1,155
15709387,Obiajulu,1,1684
15709396,Hale,1,2528
15709412,H?,3,5374
15709441,Cocci,3,2994
15709447,Reed,1,9378
15709451,Gordon,2,4774
15709459,Oluchi,3,7072
15709474,Macnamara,2,5215
15709476,Kenyon,3,2981
15709478,P'an,2,5717
15709487,Freeman,2,2545
15709511,Watt,1,5275
15709523,Yao,2,6567
15709531,Harding,1,8351
15709604,McMillan,1,5898
15709621,Wan,1,8473
15709639,Wilson,1,7997
15709643,Gray,1,8274
15709653,Hamilton,1,5671
15709737,Hunter,1,902
15709741,Hussain,1,6734
15709780,Azuka,1,8943
15709846,Yeh,1,2042
15709861,He,2,5940
15709917,Ni,1,6026
15709920,Burke,1,5872
15709928,Niu,3,2323
