CustomerId,Surname,CreditScore,Geography,Gender,Age,AgeBand,Tenure,ContractType,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,PaymentMethod,MonthlyCharges,AnnualRevenueAtRisk,ChurnStatus,Exited
15578435,Langlands,640,France,Male,40,30-44,8,Two year,110340.68,1,1,1,157886.6,Credit card,160.12,0.0,Retained,0
15723028,Smith,778,France,Male,33,30-44,1,Month-to-month,0.0,2,1,0,85439.73,Debit card,95.2,0.0,Retained,0
15595609,Sykes,679,Germany,Male,52,45-59,9,Two year,135870.01,2,0,0,54038.62,Bank transfer,89.41,0.0,Retained,0
15622443,Marshall,549,France,Male,31,30-44,4,One year,0.0,2,0,1,25684.85,Electronic check,45.4,0.0,Retained,0
15579112,Gibson,598,France,Male,47,45-59,2,Month-to-month,0.0,2,1,1,186116.54,Debit card,179.1,0.0,Retained,0
15648479,Stephenson,655,France,Female,45,45-59,0,Month-to-month,0.0,2,1,0,166830.71,Debit card,163.03,0.0,Retained,0
15659234,Y?,494,France,Male,30,30-44,3,One year,85704.95,1,0,1,27886.06,Bank transfer,48.09,0.0,Retained,0
15811970,Kang,653,France,Female,42,30-44,1,Month-to-month,0.0,2,1,1,5768.32,Debit card,28.81,0.0,Retained,0
15774192,Miller,539,Germany,Female,38,30-44,8,Two year,105435.74,1,0,0,80575.44,Bank transfer,94.96,1139.52,Churned,1
15595136,Kryukov,645,France,Female,37,30-44,1,Month-to-month,0.0,2,1,1,68987.55,Debit card,81.49,0.0,Retained,0
15630580,Y?,751,Germany,Male,34,30-44,9,Two year,108513.25,2,1,1,27097.82,Credit card,62.86,0.0,Retained,0
15660646,Fanucci,528,France,Male,35,30-44,3,One year,156687.1,1,1,0,199320.77,Credit card,201.6,0.0,Retained,0
15614365,Lombardi,696,Germany,Male,31,30-44,3,One year,150604.52,1,0,0,5566.6,Bank transfer,39.23,0.0,Retained,0
15776128,Hs?,716,France,Female,44,30-44,6,One year,155114.9,1,0,0,133871.83,Bank transfer,146.83,0.0,Retained,0
15787035,Anderson,602,France,Female,35,30-44,8,Two year,0.0,2,1,1,152843.53,Debit card,151.37,0.0,Retained,0
15792646,Trentino,647,Spain,Female,64,60+,1,Month-to-month,91216.0,1,1,1,41800.18,Credit card,60.52,0.0,Retained,0
15726832,Donnelly,850,Germany,Male,61,60+,3,One year,141784.02,1,1,1,92053.75,Credit card,109.98,0.0,Retained,0
15773260,Tsou,590,France,Female,32,30-44,0,Month-to-month,127763.24,1,1,0,100717.54,Credit card,115.1,0.0,Retained,0
15624437,Johnson,825,Spain,Female,32,30-44,1,Month-to-month,0.0,2,1,1,42935.15,Debit card,59.78,0.0,Retained,0
15717138,Watson,850,Spain,Male,31,30-44,6,One year,82613.56,2,1,0,149170.92,Credit card,160.7,0.0,Retained,0
15657317,Allan,789,France,Female,32,30-44,7,Two year,69423.52,1,1,0,107499.39,Credit card,112.0,0.0,Retained,0
15626948,Butcher,701,France,Female,42,30-44,6,One year,86167.82,1,1,0,153342.38,Credit card,152.71,0.0,Retained,0
15758901,Henderson,713,Spain,Female,47,45-59,1,Month-to-month,0.0,1,1,0,107825.08,Debit card,101.85,1222.2,Churned,1
15777759,Boucaut,570,France,Male,30,30-44,2,Month-to-month,131406.56,1,1,1,47952.45,Credit card,71.67,0.0,Retained,0
15773322,Obiajulu,536,Germany,Female,44,30-44,4,One year,121898.82,1,0,0,131007.18,Bank transfer,139.46,0.0,Retained,0
15697318,Ifeatu,771,Germany,Male,32,30-44,9,Two year,77487.2,1,0,0,33143.04,Bank transfer,51.24,0.0,Retained,0
15678916,Kelly,512,France,Female,75,60+,2,Month-to-month,0.0,1,1,0,123304.62,Debit card,114.75,0.0,Retained,0
15632118,Pirozzi,698,Spain,Male,45,45-59,5,One year,164450.94,1,1,0,141970.02,Credit card,154.98,1859.76,Churned,1
15788118,Siciliano,656,France,Male,33,30-44,7,Two year,138705.02,2,1,0,37136.15,Credit card,75.75,0.0,Retained,0
15788930,Silva,761,Spain,Male,37,30-44,7,Two year,132730.17,1,1,0,199293.01,Credit card,197.99,0.0,Retained,0
15628583,Iweobiegbunam,709,France,Female,30,30-44,5,One year,0.0,2,0,1,161388.22,Electronic check,158.49,0.0,Retained,0
15635177,Williamson,597,Spain,Female,66,60+,3,One year,0.0,1,1,1,70532.53,Debit card,70.78,0.0,Retained,0
15587690,Madueke,592,France,Male,28,18-29,2,Month-to-month,116498.22,1,1,0,144290.25,Credit card,149.72,0.0,Retained,0
15627630,Chiagoziem,599,France,Female,41,30-44,1,Month-to-month,0.0,2,1,0,96069.82,Debit card,104.06,0.0,Retained,0
15610930,Kwemto,572,Germany,Female,35,30-44,1,Month-to-month,139979.07,1,1,0,185662.84,Credit card,187.72,0.0,Retained,0
15657747,Zito,611,Germany,Female,43,30-44,9,Two year,127216.31,2,0,1,17913.25,Bank transfer,58.01,0.0,Retained,0
15568006,Ukaegbunam,634,France,Female,45,45-59,2,Month-to-month,0.0,4,1,0,101039.53,Debit card,132.2,1586.4,Churned,1
15751748,Trevisani,666,France,Male,51,45-59,2,Month-to-month,148222.65,1,0,0,156953.54,Bank transfer,165.03,1980.36,Churned,1
15722212,Edmondstone,696,France,Female,41,30-44,8,Two year,0.0,2,0,0,28276.83,Electronic check,47.56,0.0,Retained,0
15658670,Chien,669,France,Female,38,30-44,8,Two year,0.0,2,1,0,84049.16,Debit card,94.04,0.0,Retained,0
15761654,Boni,726,Spain,Male,30,30-44,8,Two year,134152.29,1,1,1,147822.44,Credit card,155.31,0.0,Retained,0
15812210,Yashina,497,Germany,Female,32,30-44,8,Two year,111537.23,4,1,1,9497.99,Credit card,72.65,871.8,Churned,1
15787051,Georg,750,Spain,Female,39,30-44,7,Two year,119565.92,1,1,0,87067.73,Credit card,102.49,0.0,Retained,0
15642991,Tung,850,Spain,Female,29,18-29,7,Two year,0.0,2,1,0,23237.25,Debit card,43.36,0.0,Retained,0
15713769,Michelides,617,Spain,Male,38,30-44,7,Two year,0.0,1,1,1,27239.28,Debit card,34.7,0.0,Retained,0
15605826,Korovina,652,Germany,Male,46,45-59,10,Two year,121063.8,3,1,0,151481.86,Credit card,180.39,2164.68,Churned,1
15648898,Chuang,560,Spain,Female,27,18-29,7,Two year,124995.98,1,1,1,114669.79,Credit card,126.31,0.0,Retained,0
15705309,Yuriev,629,Spain,Male,39,30-44,5,One year,0.0,2,0,0,116748.14,Electronic check,121.29,0.0,Retained,0
15734202,Chidimma,660,Germany,Female,52,45-59,4,One year,86891.84,1,1,0,90877.76,Credit card,100.77,0.0,Retained,0
15658852,Stevens,676,France,Male,38,30-44,8,Two year,0.0,2,1,1,133692.88,Debit card,135.41,0.0,Retained,0
15612633,Kao,581,Spain,Male,43,30-44,9,Two year,78022.61,1,0,1,30662.91,Bank transfer,49.26,0.0,Retained,0
15604818,Edmund la Touche,798,France,Male,34,30-44,9,Two year,154495.79,1,1,0,191395.88,Credit card,194.67,0.0,Retained,0
15593900,Belousov,705,France,Male,38,30-44,1,Month-to-month,189443.72,1,0,1,106648.58,Bank transfer,129.29,0.0,Retained,0
15624995,McCane,714,Spain,Female,31,30-44,6,One year,152926.6,1,1,1,50899.91,Credit card,77.36,0.0,Retained,0
15570087,Parry-Okeden,664,France,Female,44,30-44,8,Two year,142989.69,1,1,1,115452.51,Credit card,129.66,1555.92,Churned,1
15802617,Hudson,697,Germany,Male,43,30-44,7,Two year,115371.94,2,1,0,64139.1,Credit card,94.76,0.0,Retained,0
15656029,Marsden,609,France,Male,37,30-44,6,One year,0.0,2,0,1,22030.72,Electronic check,42.36,0.0,Retained,0
15739194,Manfrin,548,Spain,Male,38,30-44,0,Month-to-month,178056.54,2,1,0,38434.73,Credit card,82.74,0.0,Retained,0
15607275,Ch'ang,850,Spain,Male,39,30-44,6,One year,206014.94,2,0,1,42774.84,Bank transfer,90.55,1086.6,Churned,1
15629475,Clark,656,France,Male,41,30-44,2,Month-to-month,0.0,2,1,0,158973.77,Debit card,156.48,0.0,Retained,0
15635034,Aldrich,727,Germany,Male,37,30-44,9,Two year,101191.83,1,1,1,34551.35,Credit card,55.97,671.64,Churned,1
15756333,Khan,642,France,Female,55,45-59,7,Two year,0.0,2,1,1,101515.76,Debit card,108.6,0.0,Retained,0
15777436,Murray,710,Spain,Female,31,30-44,5,One year,0.0,2,1,0,9561.73,Debit card,31.97,0.0,Retained,0
15676835,Anayolisa,710,Spain,Male,33,30-44,1,Month-to-month,0.0,2,1,0,168313.17,Debit card,164.26,0.0,Retained,0
15574206,Shillito,718,France,Female,37,30-44,7,Two year,0.0,2,1,1,55100.09,Debit card,69.92,0.0,Retained,0
15613017,McMillan,586,Germany,Male,32,30-44,1,Month-to-month,149814.54,1,1,0,31830.06,Credit card,61.0,0.0,Retained,0
15815131,Howells,617,Spain,Female,36,30-44,7,Two year,115617.24,1,1,1,71519.4,Credit card,88.94,0.0,Retained,0
15585455,Stewart,630,France,Male,28,18-29,9,Two year,0.0,2,0,0,32599.35,Electronic check,51.17,0.0,Retained,0
15692929,Ikechukwu,791,Germany,Female,42,30-44,10,Two year,113657.41,2,0,1,139946.68,Bank transfer,157.67,1892.04,Churned,1
15758081,Repina,673,Spain,Male,39,30-44,8,Two year,138160.0,1,1,1,110468.51,Credit card,124.78,0.0,Retained,0
15667476,Cox,477,Germany,Female,36,30-44,3,One year,117700.86,1,0,0,74042.0,Bank transfer,91.36,0.0,Retained,0
15738248,Lo,662,France,Female,37,30-44,5,One year,0.0,2,1,0,151871.84,Debit card,150.56,0.0,Retained,0
15672152,Grant,850,Germany,Male,37,30-44,9,Two year,122506.38,1,0,1,199693.84,Bank transfer,196.79,2361.48,Churned,1
15673372,Stevenson,635,France,Female,58,45-59,1,Month-to-month,0.0,1,1,1,58907.08,Debit card,61.09,733.08,Churned,1
15587611,Kauffmann,537,France,Male,59,45-59,9,Two year,0.0,2,0,0,103799.77,Electronic check,110.5,1326.0,Churned,1
15803415,Samsonova,579,France,Female,39,30-44,3,One year,166501.17,2,1,0,93835.64,Credit card,127.17,0.0,Retained,0
15715673,Niu,651,Spain,Female,46,45-59,4,One year,89743.05,1,1,0,156425.57,Credit card,155.82,1869.84,Churned,1
15655648,Bock,610,France,Female,25,18-29,2,Month-to-month,0.0,2,1,0,123723.83,Debit card,127.1,0.0,Retained,0
15763613,Barlow,581,France,Male,30,30-44,1,Month-to-month,0.0,2,1,0,199464.08,Debit card,190.22,0.0,Retained,0
15660385,Stevenson,592,France,Male,39,30-44,7,Two year,0.0,2,1,0,83084.33,Debit card,93.24,0.0,Retained,0
15733261,Kung,688,Spain,Female,35,30-44,6,One year,0.0,1,1,0,25488.43,Debit card,33.24,398.88,Churned,1
15796231,Nwankwo,681,France,Female,18,18-29,1,Month-to-month,98894.39,1,1,1,9596.4,Credit card,34.83,0.0,Retained,0
15624866,Brewer,658,Germany,Male,37,30-44,3,One year,168735.74,2,0,0,70370.24,Bank transfer,107.95,0.0,Retained,0
15623730,Ch'iu,792,France,Male,34,30-44,1,Month-to-month,0.0,1,0,1,86330.32,Electronic check,83.94,0.0,Retained,0
15668248,Quinn,528,Germany,Female,62,60+,7,Two year,133201.17,1,0,0,168507.68,Bank transfer,172.4,2068.8,Churned,1
15694518,Kodilinyechukwu,624,Spain,Female,36,30-44,0,Month-to-month,0.0,2,1,0,111605.9,Debit card,117.0,0.0,Retained,0
15638028,Ifeanyichukwu,562,Germany,Male,31,30-44,4,One year,127237.25,2,0,1,143317.42,Bank transfer,162.52,0.0,Retained,0
15795895,Yermakova,678,Germany,Male,36,30-44,1,Month-to-month,117864.85,2,1,0,27619.06,Credit card,64.7,0.0,Retained,0
15694376,Sullivan,705,Germany,Female,64,60+,3,One year,153469.26,3,0,0,146573.66,Bank transfer,181.17,2174.04,Churned,1
15669204,Grant,650,Germany,Male,23,18-29,4,One year,93911.3,2,1,0,69055.45,Credit card,95.63,0.0,Retained,0
15773779,Jacka,593,Spain,Female,46,45-59,2,Month-to-month,76597.79,1,1,1,54453.72,Credit card,68.87,0.0,Retained,0
15580682,Tsai,652,France,Female,40,30-44,4,One year,79927.36,2,1,1,33524.6,Credit card,63.93,0.0,Retained,0
15768530,Emery,554,Spain,Female,27,18-29,4,One year,0.0,2,1,1,135083.73,Debit card,136.57,0.0,Retained,0
15672875,Piccio,584,Germany,Male,32,30-44,8,Two year,40172.91,1,1,1,137439.34,Credit card,132.56,0.0,Retained,0
15617082,Sanders,516,France,Male,33,30-44,7,Two year,115195.58,1,1,1,11205.5,Credit card,38.62,0.0,Retained,0
15760514,Sharp,789,Germany,Female,43,30-44,9,Two year,116644.29,2,1,1,60176.1,Credit card,91.64,0.0,Retained,0
15761775,Myers,598,Germany,Male,20,18-29,8,Two year,180293.84,2,1,1,29552.7,Credit card,75.67,0.0,Retained,0
15799964,Campbell,669,Germany,Female,30,30-44,7,Two year,139872.81,1,1,0,188795.85,Credit card,190.31,0.0,Retained,0
15693906,Abbott,645,France,Female,24,18-29,3,One year,34547.82,1,1,1,11638.17,Credit card,26.88,0.0,Retained,0
15739514,Preston,659,France,Female,32,30-44,9,Two year,0.0,2,1,1,93155.75,Debit card,101.63,0.0,Retained,0
15756926,Atherton,833,Germany,Male,29,18-29,1,Month-to-month,96462.25,2,0,1,48986.18,Bank transfer,79.29,0.0,Retained,0
15770984,Fanucci,697,Spain,Female,40,30-44,7,Two year,130334.35,2,0,1,116951.1,Bank transfer,141.01,0.0,Retained,0
15703979,Evans,580,Germany,Male,39,30-44,3,One year,119688.81,1,1,0,137041.26,Credit card,144.15,0.0,Retained,0
15801821,Cookson,691,France,Male,38,30-44,1,Month-to-month,0.0,2,0,0,44653.5,Electronic check,61.21,0.0,Retained,0
15711028,Nnachetam,534,France,Male,52,45-59,1,Month-to-month,0.0,3,1,1,104035.41,Debit card,122.7,1472.4,Churned,1
15791842,Johnstone,478,France,Female,32,30-44,6,One year,71187.24,1,1,1,110593.62,Credit card,114.84,0.0,Retained,0
15746127,Hort,572,France,Female,47,45-59,2,Month-to-month,0.0,2,1,0,36099.7,Debit card,54.08,0.0,Retained,0
15663625,Johnson,501,France,Male,37,30-44,4,One year,0.0,2,0,0,12470.3,Electronic check,34.39,0.0,Retained,0
15604891,Zaytseva,624,Spain,Female,38,30-44,8,Two year,0.0,2,1,0,95403.41,Debit card,103.5,0.0,Retained,0
15589666,Sorokina,595,France,Female,39,30-44,9,Two year,136422.41,1,1,1,151757.81,Credit card,158.93,0.0,Retained,0
15627881,Diehl,603,France,Male,30,30-44,8,Two year,0.0,2,1,1,47536.46,Debit card,63.61,0.0,Retained,0
15664895,Onuchukwu,602,France,Female,25,18-29,0,Month-to-month,0.0,2,1,1,101274.17,Debit card,108.4,0.0,Retained,0
15676094,Osonduagwuike,500,France,Female,34,30-44,6,One year,0.0,1,1,1,140268.45,Debit card,128.89,0.0,Retained,0
15761720,Mead,422,France,Male,41,30-44,6,One year,153238.88,1,1,0,11663.09,Credit card,44.71,0.0,Retained,0
15611961,Stewart,615,France,Male,35,30-44,7,Two year,0.0,2,1,0,150784.29,Debit card,149.65,0.0,Retained,0
15680167,Thomson,635,France,Female,78,60+,6,One year,47536.4,1,1,1,119400.08,Credit card,118.63,0.0,Retained,0
15762543,Goliwe,711,France,Female,32,30-44,1,Month-to-month,0.0,2,1,0,126188.42,Debit card,129.16,0.0,Retained,0
15658475,Lori,834,France,Male,36,30-44,8,Two year,142882.49,1,1,0,89983.02,Credit card,108.42,1301.04,Churned,1
15779743,Onwuamaeze,633,France,Female,44,30-44,7,Two year,0.0,2,1,0,29761.29,Debit card,48.8,0.0,Retained,0
15661532,Butusov,650,France,Female,31,30-44,1,Month-to-month,160566.11,2,0,0,27073.81,Bank transfer,70.65,0.0,Retained,0
15782360,Rogers,743,Germany,Male,65,60+,2,Month-to-month,131935.51,1,1,1,96399.67,Credit card,112.12,1345.44,Churned,1
15767908,Nicholson,567,France,Male,38,30-44,6,One year,127678.8,2,0,0,45422.89,Bank transfer,81.0,0.0,Retained,0
15677105,Rossi,706,Germany,Female,46,45-59,4,One year,105214.58,1,1,0,108699.59,Credit card,118.37,1420.44,Churned,1
15641474,Hall,638,France,Male,46,45-59,9,Two year,139859.54,1,1,0,38967.29,Credit card,65.45,0.0,Retained,0
15624451,Huddart,641,France,Female,38,30-44,3,One year,0.0,2,1,0,116466.19,Debit card,121.06,0.0,Retained,0
15577985,Chinomso,574,France,Female,34,30-44,5,One year,112324.45,2,1,1,17993.43,Credit card,55.84,0.0,Retained,0
15571666,Shaw,642,Germany,Male,30,30-44,8,Two year,134497.27,1,0,0,43250.54,Bank transfer,68.22,0.0,Retained,0
15783691,Hargreaves,722,Spain,Female,35,30-44,1,Month-to-month,120171.58,1,1,0,125240.8,Credit card,134.39,0.0,Retained,0
15671172,Swain,623,France,Male,23,18-29,1,Month-to-month,106012.2,2,0,1,191415.94,Bank transfer,199.42,0.0,Retained,0
15731760,Butcher,681,France,Male,25,18-29,5,One year,0.0,1,0,1,90860.97,Electronic check,87.72,0.0,Retained,0
15585599,Stone,530,France,Female,34,30-44,8,Two year,0.0,2,0,1,141872.52,Electronic check,142.23,0.0,Retained,0
15784958,Allan,797,France,Female,55,45-59,10,Two year,0.0,4,1,1,49418.87,Debit card,89.18,1070.16,Churned,1
15734524,Wang,653,France,Male,51,45-59,3,One year,0.0,1,1,0,170426.65,Debit card,154.02,1848.24,Churned,1
15614103,Colombo,850,Germany,Male,42,30-44,8,Two year,119839.69,1,0,1,51016.02,Bank transfer,72.49,869.88,Churned,1
15794895,McKay,581,Spain,Male,34,30-44,1,Month-to-month,0.0,2,0,1,81175.25,Electronic check,91.65,0.0,Retained,0
15772381,Brient,589,Germany,Male,38,30-44,8,Two year,92219.21,1,1,0,99106.97,Credit card,108.42,0.0,Retained,0
15710553,Yin,555,Germany,Male,48,45-59,3,One year,142055.41,2,0,1,79134.78,Bank transfer,111.25,0.0,Retained,0
15649292,Bellucci,748,France,Female,49,45-59,7,Two year,29602.08,1,0,0,163550.58,Bank transfer,152.73,1832.76,Churned,1
15792565,Duncan,745,France,Female,46,45-59,7,Two year,0.0,2,1,1,67769.94,Debit card,80.47,0.0,Retained,0
15718245,Pirozzi,730,France,Male,34,30-44,1,Month-to-month,0.0,2,1,1,126592.01,Debit card,129.49,0.0,Retained,0
15703117,Findlay,565,France,Female,44,30-44,1,Month-to-month,0.0,2,0,1,89602.81,Electronic check,98.67,0.0,Retained,0
15758136,King,778,France,Male,37,30-44,3,One year,141803.77,1,0,1,179421.84,Bank transfer,182.79,0.0,Retained,0
15799932,Iweobiegbunam,812,France,Male,24,18-29,10,Two year,0.0,2,1,1,156906.15,Debit card,154.76,0.0,Retained,0
15633516,Tucker,526,France,Male,42,30-44,1,Month-to-month,0.0,1,0,1,168486.02,Electronic check,152.41,0.0,Retained,0
15622532,Izmailova,708,France,Female,47,45-59,0,Month-to-month,126589.12,2,0,1,132730.07,Bank transfer,153.6,1843.2,Churned,1
15798960,Meng,680,France,Male,33,30-44,2,Month-to-month,108393.35,1,0,1,39057.67,Bank transfer,60.81,0.0,Retained,0
15698664,Liang,567,Spain,Male,43,30-44,2,Month-to-month,115643.58,2,0,0,174606.35,Bank transfer,186.85,0.0,Retained,0
15703614,Hutchinson,564,Spain,Male,48,45-59,5,One year,132876.23,1,1,0,79259.77,Credit card,97.98,0.0,Retained,0
15699195,Shen,709,France,Female,24,18-29,3,One year,110949.41,1,1,1,168515.61,Credit card,169.07,0.0,Retained,0
15710543,Okwuoma,629,France,Male,46,45-59,1,Month-to-month,130666.2,1,1,1,161125.67,Credit card,165.87,1990.44,Churned,1
15695499,Chinwemma,510,France,Female,45,45-59,10,Two year,103821.47,2,0,1,77878.62,Bank transfer,104.47,0.0,Retained,0
15622321,Golubova,506,France,Female,32,30-44,3,One year,0.0,1,1,1,80823.02,Debit card,79.35,0.0,Retained,0
15715744,Schiavone,605,France,Male,39,30-44,7,Two year,0.0,1,0,1,119348.28,Electronic check,111.46,0.0,Retained,0
15788151,Moore,650,Spain,Male,32,30-44,1,Month-to-month,132187.73,2,1,1,178331.36,Credit card,192.44,0.0,Retained,0
15687153,Graham,850,Germany,Male,49,45-59,8,Two year,98649.55,1,1,0,119174.88,Credit card,126.11,1513.32,Churned,1
15684958,Amadi,489,Germany,Male,38,30-44,2,Month-to-month,126444.08,2,1,1,82662.73,Credit card,111.85,0.0,Retained,0
15706116,McKay,659,Germany,Female,30,30-44,8,Two year,154159.51,1,1,0,40441.1,Credit card,68.82,0.0,Retained,0
15740557,Fedorova,753,France,Female,43,30-44,5,One year,0.0,2,1,0,109881.71,Debit card,115.57,0.0,Retained,0
15707291,Percy,477,Germany,Male,48,45-59,8,Two year,129250.0,2,1,1,157937.35,Credit card,175.0,0.0,Retained,0
15583353,Floyd,610,Spain,Female,45,45-59,3,One year,0.0,1,1,0,38276.84,Debit card,43.9,526.8,Churned,1
15761024,Long,619,France,Female,33,30-44,2,Month-to-month,167733.51,2,1,1,65222.48,Credit card,103.51,0.0,Retained,0
15630709,Castiglione,619,Germany,Female,31,30-44,2,Month-to-month,56116.3,2,0,0,2181.94,Bank transfer,34.24,0.0,Retained,0
15639590,Melendez,758,France,Female,30,30-44,3,One year,141581.08,1,1,0,156249.06,Credit card,163.44,0.0,Retained,0
15659399,Mazzi,516,Germany,Male,50,45-59,7,Two year,139675.07,2,1,0,45591.23,Credit card,82.94,0.0,Retained,0
15567078,Kovaleva,789,France,Female,27,18-29,8,Two year,66201.96,1,1,1,79458.12,Credit card,88.15,0.0,Retained,0
15696373,Gill,687,France,Female,44,30-44,9,Two year,0.0,2,0,0,103042.2,Electronic check,109.87,1318.44,Churned,1
15786617,Arcuri,485,Germany,Male,34,30-44,3,One year,133658.24,1,1,0,70209.83,Credit card,90.56,0.0,Retained,0
15657449,Chukwuma,446,Germany,Male,25,18-29,3,One year,136202.78,1,1,0,176743.51,Credit card,179.72,0.0,Retained,0
15672594,Stevenson,597,France,Female,60,60+,0,Month-to-month,131778.08,1,0,0,10703.53,Bank transfer,40.69,488.28,Churned,1
15714240,Ponomarev,712,Spain,Male,74,60+,5,One year,0.0,2,0,0,151425.82,Electronic check,150.19,0.0,Retained,0
15782144,Gilroy,522,France,Female,34,30-44,3,One year,0.0,2,1,1,3894.34,Debit card,27.25,0.0,Retained,0
15665008,Sidorov,805,Germany,Female,26,18-29,8,Two year,42712.87,2,1,1,28861.69,Credit card,54.46,0.0,Retained,0
15581733,Bates,781,France,Female,28,18-29,4,One year,0.0,2,1,0,177703.15,Debit card,172.09,0.0,Retained,0
15751392,Fanucci,689,Spain,Female,57,45-59,4,One year,0.0,2,1,0,136649.8,Debit card,137.87,1654.44,Churned,1
15785815,Toscano,670,Germany,Male,31,30-44,1,Month-to-month,142631.54,2,1,1,175894.24,Credit card,191.97,0.0,Retained,0
15664214,Hearn,670,France,Male,33,30-44,2,Month-to-month,141204.65,2,1,0,76257.46,Credit card,108.73,0.0,Retained,0
15579996,Iroawuchi,524,Germany,Female,25,18-29,7,Two year,131402.21,1,0,0,193668.49,Bank transfer,193.1,0.0,Retained,0
15675252,Martin,734,Spain,Female,39,30-44,3,One year,92636.96,2,1,1,125671.29,Credit card,142.62,0.0,Retained,0
15579617,Sinclair,489,France,Female,51,45-59,3,One year,0.0,2,0,1,174098.28,Electronic check,169.08,2028.96,Churned,1
15593976,Swanson,578,Germany,Female,31,30-44,5,One year,102088.68,4,0,0,187866.21,Bank transfer,219.87,2638.44,Churned,1
15716041,Chinomso,622,Spain,Male,39,30-44,9,Two year,0.0,2,0,1,100862.36,Electronic check,108.05,0.0,Retained,0
15654489,Fomin,843,France,Female,38,30-44,8,Two year,134887.53,1,1,1,10804.04,Credit card,41.24,0.0,Retained,0
15736302,McKay,687,France,Male,48,45-59,4,One year,0.0,2,1,1,170893.85,Debit card,166.41,0.0,Retained,0
15805909,Bergamaschi,700,Spain,Male,28,18-29,8,Two year,159900.38,1,0,0,22698.56,Bank transfer,54.9,0.0,Retained,0
15572762,Matveyeva,410,Germany,Female,50,45-59,2,Month-to-month,102278.79,2,1,0,89822.48,Credit card,114.19,0.0,Retained,0
15724632,Madukaego,537,France,Female,41,30-44,0,Month-to-month,0.0,2,0,1,175262.49,Electronic check,170.05,0.0,Retained,0
15670416,Ferri,780,France,Female,43,30-44,0,Month-to-month,0.0,1,0,1,15705.27,Electronic check,25.09,0.0,Retained,0
15749528,Achebe,652,Spain,Male,58,45-59,6,One year,0.0,2,0,1,170025.43,Electronic check,165.69,0.0,Retained,0
15578783,Mai,620,Germany,Male,35,30-44,0,Month-to-month,76989.97,1,1,1,17242.79,Credit card,37.92,0.0,Retained,0
15580719,Davis,697,France,Female,23,18-29,10,Two year,0.0,2,1,1,79734.23,Debit card,90.45,0.0,Retained,0
15656293,Davey,786,France,Male,35,30-44,3,One year,0.0,2,1,0,92712.97,Debit card,101.26,0.0,Retained,0
15691875,Tsou,850,Germany,Female,39,30-44,5,One year,114491.82,1,1,0,99689.48,Credit card,112.25,0.0,Retained,0
15596870,Marino,749,Germany,Male,54,45-59,3,One year,144768.94,1,1,0,93336.3,Credit card,111.5,1338.0,Churned,1
15780770,Kerr,445,France,Male,31,30-44,7,Two year,145056.59,1,1,1,175893.53,Credit card,180.34,0.0,Retained,0
15751491,Hsiao,443,Germany,Male,50,45-59,3,One year,117206.3,1,1,0,42840.18,Credit card,65.28,783.36,Churned,1
15706200,Graham,637,Germany,Male,41,30-44,2,Month-to-month,138014.4,2,1,0,140298.24,Credit card,161.62,0.0,Retained,0
15808674,Ejikemeifeuwa,616,Germany,Female,45,45-59,6,One year,128352.59,3,1,1,144000.59,Credit card,175.25,2103.0,Churned,1
15641411,Volkova,756,France,Female,23,18-29,1,Month-to-month,112568.31,1,1,1,113408.11,Credit card,123.39,0.0,Retained,0
15764661,Wang,644,France,Male,33,30-44,2,Month-to-month,0.0,1,1,0,96420.58,Debit card,92.35,0.0,Retained,0
15689492,Benjamin,850,Germany,Male,41,30-44,1,Month-to-month,176958.46,2,0,1,125806.3,Bank transfer,155.38,0.0,Retained,0
15602405,Ryrie,703,Germany,Female,38,30-44,9,Two year,99167.54,1,1,0,65720.92,Credit card,81.64,0.0,Retained,0
15610271,Andreev,684,Spain,Female,42,30-44,3,One year,103210.27,1,1,0,31002.03,Credit card,53.32,0.0,Retained,0
15791780,Ts'ao,706,Germany,Female,48,45-59,10,Two year,104478.12,3,0,1,158248.71,Bank transfer,183.55,2202.6,Churned,1
15589147,Frolov,580,Spain,Male,61,60+,8,Two year,125921.37,1,1,1,94677.83,Credit card,109.79,0.0,Retained,0
15756975,Montemayor,777,Spain,Female,35,30-44,3,One year,0.0,2,1,1,17257.72,Debit card,38.38,0.0,Retained,0
15729582,Fu,676,Germany,Male,48,45-59,3,One year,80697.44,1,0,0,101397.86,Bank transfer,108.6,0.0,Retained,0
15742971,Whitehead,708,France,Female,44,30-44,2,Month-to-month,161887.81,2,1,0,84870.23,Credit card,119.01,0.0,Retained,0
15568046,Izuchukwu,809,France,Male,24,18-29,7,Two year,109558.36,1,1,0,183515.13,Credit card,181.36,0.0,Retained,0
15694890,Lai,588,France,Male,38,30-44,1,Month-to-month,124271.26,1,1,0,75969.19,Credit card,93.95,0.0,Retained,0
15736963,Herring,623,France,Male,43,30-44,1,Month-to-month,0.0,2,1,1,146379.3,Debit card,145.98,0.0,Retained,0
15646490,Duffy,537,Spain,Male,42,30-44,1,Month-to-month,190569.23,1,0,1,127154.8,Bank transfer,146.55,0.0,Retained,0
15607314,Chiefo,536,Spain,Male,53,45-59,2,Month-to-month,143923.96,1,1,0,2019.78,Credit card,35.27,423.24,Churned,1
